Price,Open,High,Low,Close,Volume,Adj_Close,return,sma_10,sma_20,ema_12,ema_26,rsi_14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,vol_10,vol_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,vol_avg_10,vol_ratio_1,price_sma20_ratio
2023-12-05,818.25,819.5,808.25,811.8499755859375,52230820.0,790.2315673828125,0.008885206406013646,755.2876098632812,741.7407104492188,756.7208372405507,745.0556028023823,84.7060637128096,11.665234438168454,5.8700065578423875,5.795227880326067,779.9695197507247,703.5119011477129,0.011889758112876445,0.009417463769226921,0.03471772437599685,-0.002181155192438222,-0.00022449328744156283,0.019952353055018524,-0.0022519082407350677,34066911.2,1.533183319537346,1.0653744040867879
2023-12-06,819.2249755859375,819.2249755859375,808.3250122070312,813.9000244140625,38613060.0,792.2271118164062,0.0025252653980945006,760.6338623046875,744.98447265625,762.1833410214516,748.549788655273,85.11060748628555,13.633552366178606,7.422715719509632,6.210836646668974,788.6898183474426,701.2791269650573,0.011993441890269156,0.009405721627296597,0.008885206406013646,0.03471772437599685,-0.002181155192438222,-0.00022449328744156283,0.019952353055018524,35432220.0,1.089772529070998,1.0634142601531664
2023-12-07,812.5,817.0,808.0999755859375,815.2249755859375,20450386.0,793.5167236328125,0.0016278309555064485,766.371875,748.469140625,767.0038614231995,751.8806727276833,85.37975062262309,15.123188695516205,8.962810314710946,6.160378380805259,796.0151860271919,700.9230952228081,0.011587933729177676,0.00918205350473576,0.0025252653980945006,0.008885206406013646,0.03471772437599685,-0.002181155192438222,-0.00022449328744156283,34564893.6,0.5916519297487437,1.0601862930102046
2023-12-08,815.2249755859375,827.5,815.2249755859375,826.5999755859375,33728038.0,804.5888061523438,0.013953181060686326,772.7912475585938,752.4027709960938,772.7861606122987,755.7849789072878,87.47336110194892,17.001181705010822,10.570484592770923,6.4306971122398995,804.8568376619114,699.9487043302761,0.011733260264413068,0.009401318778662465,0.0016278309555064485,0.0025252653980945006,0.008885206406013646,0.03471772437599685,-0.002181155192438222,36633075.4,0.920699057660881,1.0693591745895519
2023-12-11,825.0250244140625,831.8499755859375,823.5,825.5,23187620.0,803.5181884765625,-0.001330639536114231,778.5779418945312,756.4264465332031,777.5141648991084,759.3207722087155,86.18813841601833,18.193392690392898,12.095066212295318,6.098326478097579,811.6701691852073,701.182723881199,0.012133907689560772,0.009284371614441341,0.013953181060686326,0.0016278309555064485,0.0025252653980945006,0.008885206406013646,0.03471772437599685,37304918.2,0.6215700534628166,1.0622555466669952
2023-12-12,827.0999755859375,828.125,815.9249877929688,817.2999877929688,36581476.0,795.5364990234375,-0.00993342722988999,783.7343811035156,759.9086822509765,780.2868316874667,762.0034186394356,77.09387472454593,18.283413048031093,13.332735579442474,4.950677468588619,815.8241985192049,703.9931659827482,0.01303433087748414,0.009892112520367232,-0.001330639536114231,0.013953181060686326,0.0016278309555064485,0.0025252653980945006,0.008885206406013646,38114132.0,0.9597877238815251,1.046884339662864
2023-12-13,816.2249755859375,818.0,807.5499877929688,815.4500122070312,29346914.0,793.7357788085938,-0.0022635293503870946,787.2263488769531,763.3665832519531,782.3559004753324,764.353963837151,75.16687075267846,18.001936638181405,14.26657579119026,3.7353608469911457,818.6323436238004,708.1008228801059,0.012422275840302774,0.009908168831003664,-0.00993342722988999,-0.001330639536114231,0.013953181060686326,0.0016278309555064485,0.0025252653980945006,37644574.6,0.7795788453404385,1.0397832394316078
2023-12-14,823.0,829.4749755859375,822.5,825.0750122070312,35172366.0,803.1044311523438,0.011803238047064513,791.672216796875,766.9133026123047,785.5479821179495,767.2243688234616,78.21747902229112,18.323613294487814,15.077983291849772,3.245630002638041,822.8497955619358,710.9768096626736,0.012487770169139881,0.009953765289067081,-0.0022635293503870946,-0.00993342722988999,-0.001330639536114231,0.013953181060686326,0.0016278309555064485,34212667.2,1.028050978732228,1.0471906386493957
2023-12-15,825.0,834.0,823.2999877929688,828.2750244140625,138837130.0,806.2192993164062,0.003878534401302147,796.5950439453125,770.5196472167969,788.7281847638659,770.1128821933094,79.13521172175423,18.615302570556537,15.785447147591125,2.8298554229654123,826.8455208292874,714.1937736043064,0.012202270971566308,0.009944087873460504,0.011803238047064513,-0.0022635293503870946,-0.00993342722988999,-0.001330639536114231,0.013953181060686326,45881026.6,3.026024923339444,1.0463319166844274
2023-12-18,830.3499755859375,832.3499755859375,825.4749755859375,827.8499755859375,18014754.0,805.8055419921875,-0.0005132069209575763,798.8483947753906,774.1843902587891,791.3554704913,772.7567829191522,78.66112376693168,18.59868757214781,16.348095232502462,2.2505923396453476,829.6283880242601,718.7403924933182,0.007155985822326516,0.009890789809543147,0.003878534401302147,0.011803238047064513,-0.0022635293503870946,-0.00993342722988999,-0.001330639536114231,42616256.4,0.4227202368718619,1.0408444708137132
2023-12-19,825.0,829.3250122070312,822.0250244140625,826.4500122070312,24008446.0,804.44287109375,-0.0016910666748066738,800.2695251464844,777.7785675048829,793.3689167378309,775.103900561715,77.02450311459991,18.265016176115864,16.731479421225146,1.5335367548907186,831.1417574981173,724.4153775116484,0.0069455436157683055,0.009942965731963564,-0.0005132069209575763,0.003878534401302147,0.011803238047064513,-0.0022635293503870946,-0.00993342722988999,39794019.0,0.6033179508709587,1.0342826412321595
2023-12-20,829.0,834.4749755859375,822.2249755859375,828.5,34232520.0,806.438232421875,0.002480426391761048,801.6906372070313,781.1622497558594,795.3795806892223,777.4249621809862,77.75437680578261,17.95461850823608,16.976107238627332,0.9785112696087488,832.6588870664301,729.6656124452887,0.006945041860545522,0.009914777203702145,-0.0016910666748066738,-0.0005132069209575763,0.003878534401302147,0.011803238047064513,-0.0022635293503870946,39355965.0,0.8698178281233861,1.032356892147416
2023-12-21,828.5,844.875,825.125,843.3499755859375,36589240.0,820.892822265625,0.0179239887974314,804.4282470703125,785.4000610351562,799.3046947778996,780.6448036687373,82.172535272008,18.659891109162345,17.312864012734337,1.3470270964280076,835.2177717437144,735.5823503265981,0.0086117645056464,0.010163469563412358,0.002480426391761048,-0.0016910666748066738,-0.0005132069209575763,0.003878534401302147,0.011803238047064513,40969850.4,0.8930772175824201,1.0451906779618074
2023-12-22,841.7999877929688,842.9500122070312,833.5499877929688,835.4249877929688,48578850.0,813.1788330078125,-0.009397072368743875,805.2872497558594,789.0392486572266,801.4391775825015,783.054731767928,73.75393570318015,18.384445814573496,17.52718037310217,0.857265441471327,835.5374854104203,742.5410119040329,0.008607299383834867,0.010695082690845641,0.0179239887974314,0.002480426391761048,-0.0016910666748066738,-0.0005132069209575763,0.003878534401302147,42454931.6,1.1442451599662924,1.0305936420661401
2023-12-26,836.625,842.9749755859375,834.2750244140625,841.2249755859375,18045856.0,818.8244018554688,0.0069425919840711,806.81787109375,792.6979064941406,804.1138274706503,785.7043369595978,75.71488636816198,18.40949051105258,17.703642400692253,0.7058481103603285,836.242993973409,749.1528190148722,0.00874467713772519,0.010693332468563028,-0.009397072368743875,0.0179239887974314,0.002480426391761048,-0.0016910666748066738,-0.0005132069209575763,41940755.2,0.4302701731036068,1.0329589559228745
2023-12-27,840.75,853.25,839.2999877929688,851.6500244140625,27009078.0,828.9718627929688,0.012392719262525276,810.1614074707031,796.9478942871094,807.9381405971608,788.9093388731808,78.78330478260756,19.028801723979996,17.968674265349804,1.0601274586301912,836.9141379248767,756.9816506493421,0.008215275385850934,0.010690383846844089,0.0069425919840711,-0.009397072368743875,0.0179239887974314,0.002480426391761048,-0.0016910666748066738,40983515.4,0.6590229690252486,1.0401832650972314
2023-12-28,854.6500244140625,860.7000122070312,851.0,852.625,44076470.0,829.9208374023438,0.0011447609405916825,813.7799133300781,800.5031311035157,811.3200939518042,791.9472276531188,79.04989398285042,19.37286629868538,18.24951267201692,1.123353626668461,838.8026848801491,762.2035773268823,0.007986896267437074,0.010164344107139149,0.012392719262525276,0.0069425919840711,-0.009397072368743875,0.0179239887974314,0.002480426391761048,42456471.0,1.0381567040746273,1.036749020902939
2023-12-29,848.5,857.4500122070312,848.0,854.625,25011426.0,831.8676147460938,0.002345738600615821,816.6562316894531,804.1642242431641,814.4812509970795,794.9042933637095,79.6157499843109,19.576957633370057,18.51500166428755,1.0619559690825078,839.5007529138762,768.827695572452,0.007574866108670445,0.010117112156890365,0.0011447609405916825,0.012392719262525276,0.0069425919840711,-0.009397072368743875,0.0179239887974314,41440377.0,0.6035520864107969,1.0344499166547332
2024-01-01,853.0,854.5750122070312,846.0,849.0499877929688,14239686.0,826.4410400390625,-0.006523363346327082,818.6784057617188,807.6367248535156,816.321218542,797.240348672995,73.64464049134392,19.080869869005028,18.628175305231046,0.45269456377398143,836.5138313583673,778.7596183486639,0.00821223721346823,0.010316402188760704,0.002345738600615821,0.0011447609405916825,0.012392719262525276,0.0069425919840711,-0.009397072368743875,28980632.6,0.4913518002364103,1.0232831353575882
2024-01-02,849.4000244140625,851.4000244140625,844.3499755859375,849.5499877929688,29242092.0,826.927734375,0.0005889038810493741,820.790625,809.8195098876953,817.9529902086155,799.4394142805509,73.8341825260952,18.513575928064597,18.605255429797758,-0.09167950173316086,837.5178033683372,782.1212164070533,0.008174456895627923,0.0074782593550604525,-0.006523363346327082,0.002345738600615821,0.0011447609405916825,0.012392719262525276,0.0069425919840711,30103366.4,0.9713894323792306,1.0211259722412172
2024-01-03,851.0,852.3499755859375,834.4749755859375,836.4500122070312,28389762.0,814.1766357421875,-0.015419846381679148,821.7640014648438,811.0167633056641,817.3720125983958,800.5310603147461,61.3794218650369,16.8409522836497,18.252394800568148,-1.4114425169184486,837.1774295713807,784.8560970399475,0.00994104552621392,0.008351299906015769,0.0005889038810493741,-0.006523363346327082,0.002345738600615821,0.0011447609405916825,0.012392719262525276,30541498.0,0.9295471361620835,1.0038961863410074
2024-01-04,839.0,847.4749755859375,835.3499755859375,845.4249877929688,26734056.0,822.91259765625,0.01072981160420916,823.4114379882812,812.5510375976562,818.2244102996042,802.1889519696724,65.65407555064527,16.03545832993177,17.80900750644087,-1.7735491765090998,837.6495261334518,787.4525490618606,0.01038696842356259,0.008600714628668408,-0.015419846381679148,0.0005889038810493741,-0.006523363346327082,0.002345738600615821,0.0011447609405916825,29791651.6,0.8973673685147419,1.0127518882853384
2024-01-05,843.5750122070312,852.4500122070312,834.0499877929688,841.0999755859375,31889470.0,818.7027587890625,-0.005115778855710351,823.192431640625,813.8103393554687,818.2980023749055,803.4121969192569,62.08769931510129,14.885805455648665,17.224367096282432,-2.338561640633767,837.3676998070712,790.2529789038663,0.008933927101802165,0.008744458556796035,0.01072981160420916,-0.015419846381679148,0.0005889038810493741,-0.006523363346327082,0.002345738600615821,29321674.6,1.0875732861451235,1.0060117440096208
2024-01-08,839.25,841.1749877929688,830.0,831.7249755859375,17998470.0,809.577392578125,-0.011146128571051572,822.8322875976562,814.0597686767578,816.9563700984777,803.8688780791731,55.10068009340809,13.087492019304591,16.396992080886864,-3.3095000615822734,837.3096502314037,790.809887122112,0.009147872694957775,0.008679071525346528,-0.005115778855710351,0.01072981160420916,-0.015419846381679148,0.0005889038810493741,-0.006523363346327082,26263636.6,0.6852999938325373,0.9944937997526725
2024-01-09,833.5750122070312,838.9000244140625,823.375,825.25,25326888.0,803.2748413085938,-0.007784989214509319,821.2773315429688,814.0476013183594,814.8515195154187,803.8248753554265,50.844851550570986,11.026644159992202,15.322922496707932,-4.29627833671573,837.320954039879,790.7742485968398,0.009017932418983233,0.00886270492865074,-0.011146128571051572,-0.005115778855710351,0.01072981160420916,-0.015419846381679148,0.0005889038810493741,26991739.8,0.9383199522396107,0.9867664249691225
2024-01-10,821.5,829.9749755859375,820.7000122070312,827.9749755859375,16115824.0,805.92724609375,0.0033019891184882244,818.9728698730469,814.567138671875,813.4785543736235,803.9806065212282,52.50735154033676,9.497947852395328,14.157927567845412,-4.659979715450085,836.5274539670091,792.6068233767409,0.007794640676826153,0.008569496603244553,-0.007784989214509319,-0.011146128571051572,-0.005115778855710351,0.01072981160420916,-0.015419846381679148,25902414.4,0.6221745877094763,0.9893932713843558
2024-01-11,830.0,831.4500122070312,821.5,824.5,18314010.0,802.5447998046875,-0.004196962325640263,816.2352661132812,815.0075897216797,811.7964382860949,803.8742504681511,50.176734983157914,7.922187817943836,12.9107796178651,-4.988591799921263,835.5139405370867,794.5012389062726,0.007677341465523365,0.008615279217346877,0.0033019891184882244,-0.007784989214509319,-0.011146128571051572,-0.005115778855710351,0.01072981160420916,23326168.4,0.7851272307542803,0.9847083756333694
2024-01-12,826.0,828.0,816.7999877929688,820.5999755859375,19773552.0,798.74853515625,-0.004730283779000755,812.9233581542969,814.789794921875,809.789068573811,803.4945678524547,47.62187301171393,6.294500721356371,11.587523838563355,-5.2930231172069835,835.9117340913238,793.6678557524262,0.007418642101660515,0.008268667612737878,-0.004196962325640263,0.0033019891184882244,-0.007784989214509319,-0.011146128571051572,-0.005115778855710351,22802381.0,0.867170494169008,0.9803123948451719
2024-01-15,823.8499755859375,840.4500122070312,821.7999877929688,836.4000244140625,28320356.0,814.1279296875,0.019254363362608773,811.6920471191406,815.1852264404297,810.4565856682246,804.2822242846803,57.142388216655725,6.174361383544351,10.504891347559555,-4.330529964015204,835.9242303335155,794.4462225473438,0.010353767809259798,0.009319693169621474,-0.004730283779000755,-0.004196962325640263,0.0033019891184882244,-0.007784989214509319,-0.011146128571051572,24210448.0,1.16975761869421,0.9987029981412382
2024-01-16,836.5,841.8250122070312,829.0499877929688,839.5750122070312,25322500.0,817.2183837890625,0.0037960300695600857,810.7211120605468,815.7558685302735,811.4968623021998,805.240458322042,58.76438757754523,6.25640398015787,9.655193874079218,-3.3987898939213483,836.0310669773754,795.4806700831715,0.010472990890638594,0.009344102859191348,0.019254363362608773,-0.004730283779000755,-0.004196962325640263,0.0033019891184882244,-0.007784989214509319,23818488.8,1.0631446945534175,1.0017928344915523
2024-01-17,785.0,798.4000244140625,764.2000122070312,768.75,170145236.0,748.279296875,-0.08435821841699642,804.1313781738281,812.9476898193359,801.7710830057075,801.0211130296684,30.779884127012537,0.7499699760390968,7.8741490944711945,-7.124179118432098,849.1344390668265,776.7609405718453,0.028351907511532246,0.021217952825844183,0.0037960300695600857,0.019254363362608773,-0.004730283779000755,-0.004196962325640263,0.0033019891184882244,37994036.2,4.478209030079305,0.9204519629551714
2024-01-18,747.0,757.5,740.0250244140625,743.0750122070312,161070930.0,723.2879638671875,-0.03339840232408209,794.1689147949219,808.7901763916016,789.6967569843968,795.2631019805957,25.954567977856684,-5.56634499619895,5.186050276337165,-10.752395272536116,862.8288155197345,754.7515372634687,0.028541998533679832,0.02219009927396548,-0.08435821841699642,0.0037960300695600857,0.019254363362608773,-0.004730283779000755,-0.004196962325640263,51427723.6,3.1319863825355085,0.8942838142436714
2024-01-19,752.9749755859375,755.125,734.2000122070312,735.3250122070312,109600538.0,715.744384765625,-0.01042956537148687,783.8730773925781,803.5327545166016,778.3194689507395,789.3728266313386,24.69605117164167,-11.053357680599106,1.9381686849499107,-12.991526365549017,871.3235543443623,735.7419546888409,0.028439815786632995,0.021532148375003606,-0.03339840232408209,-0.08435821841699642,0.0037960300695600857,0.019254363362608773,-0.004730283779000755,59198830.4,1.85139701678971,0.8907469928781185
2024-01-23,732.5,737.3499755859375,712.5,713.6749877929688,115469402.0,694.6708374023438,-0.029442839946529076,772.382421875,797.6073547363281,765.4504487125248,782.357864466228,21.552075370626554,-16.907415753703162,-1.830948202780704,-15.076467550922459,880.8125259920257,714.4021834806306,0.028894420345594342,0.022127510290076147,-0.01042956537148687,-0.03339840232408209,-0.08435821841699642,0.0037960300695600857,0.019254363362608773,68945923.6,1.6747821476714544,0.870943369913027
2024-01-24,690.125,729.2249755859375,690.125,727.9500122070312,86004404.0,708.5657958984375,0.02000221939365221,762.9115173339844,792.0944244384766,756.6989636642037,776.8917853130583,28.05565731817771,-20.192821648854647,-5.503322891995493,-14.689498756859154,883.5793850546446,700.6094638223086,0.030909720047769783,0.022762896826963273,-0.029442839946529076,-0.01042956537148687,-0.03339840232408209,-0.08435821841699642,0.0037960300695600857,75013675.2,1.1465163354641235,0.8945471323066718
2024-01-25,726.25,728.6749877929688,709.7000122070312,717.4500122070312,98941852.0,698.3453979492188,-0.01442406338039448,752.1533325195312,785.563101196289,747.7214920157445,771.0735343972183,26.326780143691508,-23.35204238147378,-9.07306678989115,-14.278975591582629,884.3247882405535,686.8014141520246,0.030438072095603907,0.0223496509453586,0.02000221939365221,-0.029442839946529076,-0.01042956537148687,-0.03339840232408209,-0.08435821841699642,83296278.0,1.187830409421175,0.8889742872149412
2024-01-29,724.0250244140625,731.4000244140625,722.9000244140625,727.3250122070312,65645498.0,707.9574584960938,0.013764049387455124,742.6945983886719,779.4649322509765,741.6039483973367,766.3982695156535,30.654839656813948,-24.794321118316816,-12.217317655576284,-12.577003462740532,881.694972289748,677.2348922122051,0.031575878897483894,0.022803558665892412,-0.01442406338039448,0.02000221939365221,-0.029442839946529076,-0.01042956537148687,-0.03339840232408209,88029426.8,0.7457222020670934,0.9082608199585217
2024-01-30,727.2750244140625,731.5999755859375,720.4500122070312,722.1500244140625,41728768.0,702.9202880859375,-0.0071150749945577685,733.1117736816407,773.0175659179688,735.6526160417368,761.696196817156,29.671117823802078,-26.043580775419173,-14.982570279544863,-11.06101049587431,877.5705803476578,668.4645514882798,0.0315238640226352,0.022682896684594774,0.013764049387455124,-0.01442406338039448,0.02000221939365221,-0.029442839946529076,-0.01042956537148687,90224948.4,0.4624970004416206,0.9093199418441428
2024-01-31,719.75,737.4749755859375,718.4000244140625,731.2750244140625,65761040.0,711.80224609375,0.012635796915178243,722.8792053222656,767.2856262207031,731.9833283574311,758.0003486154222,33.710586049753545,-26.017020257991135,-17.18946027523412,-8.827559982757016,872.0761200294576,662.4951324119486,0.03085158024006131,0.023154103715729152,-0.0071150749945577685,0.013764049387455124,-0.01442406338039448,0.02000221939365221,-0.029442839946529076,93969016.8,0.6998161972894028,0.9276887534031278
2024-02-01,732.5250244140625,736.7999877929688,728.0250244140625,733.1749877929688,32690740.0,713.651611328125,0.002598144701739802,712.5225280761719,761.6218200683594,729.1630641990764,754.7152569645114,34.553485289541314,-25.55219276543494,-18.86200677327428,-6.690185992160657,865.0756781287723,658.1679620079465,0.030781810604493764,0.023193885251279495,0.012635796915178243,-0.0071150749945577685,0.013764049387455124,-0.01442406338039448,0.02000221939365221,94705840.8,0.34518187815930357,0.9370157111086105
2024-02-02,737.5,740.4249877929688,721.0250244140625,723.0750122070312,44867754.0,703.820556640625,-0.013775705864664367,708.0766540527344,756.1040161132812,725.2642168823917,750.9452791627419,32.20888265796127,-25.68106228035026,-20.22581787468948,-5.455244405660782,859.5274001581337,652.6806320684287,0.018075357615980184,0.0231656443177145,0.002598144701739802,0.012635796915178243,-0.0071150749945577685,0.013764049387455124,-0.01442406338039448,82178092.6,0.5459819348496293,0.9308514987893494
2024-02-05,723.0,725.9500122070312,717.0250244140625,722.4249877929688,38605046.0,703.1878051757812,-0.0008990238475896639,706.0666381835938,750.1177764892578,721.8678458506055,747.4076884970411,32.058106391327485,-25.53984264643566,-21.288622829038715,-4.251219817396944,851.0898104080841,649.1457425704316,0.01530250141260525,0.02284109849005506,-0.013775705864664367,0.002598144701739802,0.012635796915178243,-0.0071150749945577685,0.013764049387455124,69931504.2,0.5520408354093432,0.9374365295886491
2024-02-06,722.7750244140625,724.8499755859375,716.2999877929688,722.0499877929688,41075740.0,702.8228759765625,-0.0005189640612830448,704.7744873046875,744.3237823486328,718.9378504853681,744.1051097918205,31.965168148204413,-25.167259306452365,-22.064350124521447,-3.1029091819309187,841.9691349644893,646.6784297327763,0.015065996547326007,0.022890203396551095,-0.0008990238475896639,-0.013775705864664367,0.002598144701739802,0.012635796915178243,-0.0071150749945577685,63079024.4,0.651179062940612,0.9442434766197273
2024-02-07,726.5,726.9000244140625,713.3250122070312,714.9749755859375,54837086.0,695.9362182617188,-0.009798567961059712,704.901025390625,738.6417236328125,715.3991378355759,740.5370437525537,30.186658597673343,-25.137905916977843,-22.679061283012725,-2.4588446339651178,833.484560502178,643.798886763447,0.012022569163745368,0.022880401954455697,-0.0005189640612830448,-0.0008990238475896639,-0.013775705864664367,0.002598144701739802,0.012635796915178243,57015792.8,0.9617876610495891,0.9421837353541305
2024-02-08,714.9249877929688,719.4749755859375,700.25,701.5250244140625,69106124.0,682.8444213867188,-0.01881177690061908,702.3288879394531,732.6202026367188,710.390719920367,736.2635161698993,27.099774463002603,-25.872796249532257,-23.317808276316633,-2.554987973215624,825.4559402382657,639.7844650351718,0.011171322119132163,0.023025704834199356,-0.009798567961059712,-0.0005189640612830448,-0.0008990238475896639,-0.013775705864664367,0.002598144701739802,55325964.8,1.2490721896999797,0.9320578642633827
2024-02-09,696.0750122070312,707.0999755859375,693.5,701.7999877929688,56642124.0,683.112060546875,0.0003919474945885959,700.8055541992187,726.479443359375,706.194003093676,732.3263713089345,27.26352871905118,-26.132368215258566,-23.880720264105022,-2.2516479511535437,815.0478318733742,637.9110548453757,0.010546366809052972,0.02296077876216701,-0.01881177690061908,-0.009798567961059712,-0.0005189640612830448,-0.0008990238475896639,-0.013775705864664367,51095992.0,1.108543386338404,0.9403047351031689
2024-02-12,699.8250122070312,706.8250122070312,691.6749877929688,695.0,34447812.0,676.4932250976562,-0.009689238166751046,697.659130859375,720.1768646240234,701.6246526327498,728.1905827006917,25.724565025462923,-26.565930067941963,-24.417762224872412,-2.148167843069551,803.7534175554105,636.6003116926364,0.009125503333527428,0.022946081339518674,0.0003919474945885959,-0.01881177690061908,-0.009798567961059712,-0.0005189640612830448,-0.0008990238475896639,47976223.4,0.7180184174313312,0.9393431784980874
2024-02-13,695.9749755859375,702.1749877929688,692.1749877929688,697.2249755859375,57580994.0,678.6588745117188,0.0032012876607150353,695.2329895019532,714.1723815917969,698.091455998745,724.5215672792863,27.173101301434343,-26.43011128054127,-24.820232036006185,-1.6098792445350831,790.9606766325963,637.3840865509975,0.009376481193296109,0.023078228644789596,-0.009689238166751046,0.0003919474945885959,-0.01881177690061908,-0.009798567961059712,-0.0005189640612830448,49561446.0,1.1618102102993524,0.9502732001454979
2024-02-14,688.0,695.75,681.7750244140625,692.0250244140625,91320810.0,673.5974731445312,-0.007457946189577291,691.4125122070312,707.1458587646484,694.3231509442505,720.7494121581933,25.901708096375103,-26.42626121394278,-25.141437871593507,-1.2848233423492736,769.8496265556274,644.4420909736695,0.0075094976967307525,0.022182580777888525,0.0032012876607150353,-0.009689238166751046,0.0003919474945885959,-0.01881177690061908,-0.009798567961059712,52117423.0,1.7522126909459816,0.952558039893386
